; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065206784,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1537232419,"CurrentTimeLocal","Mon Sep 17 18:00:19 2018","Hostname","nid01799","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 5.7e-05
; "Time_ContextDestroy [ms]", 2.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,4,47,"Success",0.000457,0.089598,0.074422,0.000124,0.041992,0.030815,0.000125,0.021508,0.259857,800,0,400,2.4010448776e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,5,47,"Success",0.000459,0.089941,0.074375,0.000121,0.041644,0.029359,0.00059,0.020931,0.257959,800,0,400,2.4010448776e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,6,47,"Success",0.000452,0.089504,0.074211,0.000149,0.028831,0.035129,0.00069,0.019575,0.249266,800,0,400,2.4010448776e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,7,47,"Success",0.00039,0.089259,0.074206,0.000116,0.040322,0.02938,0.000556,0.01984,0.254787,800,0,400,2.4010448776e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,8,47,"Success",0.000382,0.090047,0.074284,7.9e-05,0.039656,0.028904,0.000254,0.021655,0.255779,800,0,400,2.4010448776e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,9,47,"Success",0.000417,0.089353,0.07439,0.000149,0.042543,0.030506,0.000692,0.021212,0.259798,800,0,400,2.4010448776e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,10,47,"Success",0.000368,0.089022,0.074221,0.000143,0.0326,0.030187,0.000552,0.019167,0.246862,800,0,400,2.4010448776e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",25,0,0,11,47,"Success",0.000456,0.089058,0.074091,0.000139,0.042306,0.028976,0.000388,0.020117,0.255986,800,0,400,2.4010448776e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,0,30,"Warmup",0.000496,0.433961,0.383851,0.000195,0.075768,0.046976,0.000643,0.008124,0.950688,864,0,432,4.1467835682e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,1,30,"Warmup",0.000428,0.4363,0.383238,0.000148,0.04067,0.055736,0.000309,0.00864,0.926135,864,0,432,4.1467835682e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,2,30,"Success",0.00042,0.445941,0.38297,0.000122,0.040603,0.050449,0.000259,0.008601,0.929965,864,0,432,4.1467835682e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,3,30,"Success",0.000462,0.434249,0.383069,0.00012,0.041626,0.056013,0.000665,0.008851,0.925659,864,0,432,4.1467835682e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,4,30,"Success",0.000404,0.443368,0.382352,9.7e-05,0.039847,0.049152,0.000209,0.007964,0.92452,864,0,432,4.1467835682e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,5,30,"Success",0.000416,0.441242,0.382776,0.000117,0.039886,0.048266,0.000373,0.008396,0.922018,864,0,432,4.1467835682e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,6,30,"Success",0.000368,0.435847,0.383079,0.000108,0.038988,0.048407,0.000717,0.007956,0.916057,864,0,432,4.1467835682e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,7,30,"Success",0.000416,0.433765,0.382932,0.000128,0.042838,0.047907,0.00031,0.007456,0.916351,864,0,432,4.1467835682e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,8,30,"Success",0.000405,0.441387,0.382822,0.000111,0.039281,0.048896,0.000354,0.00832,0.922179,864,0,432,4.1467835682e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,9,30,"Success",0.0004,0.437163,0.383215,0.000117,0.040327,0.042853,0.000198,0.008381,0.913311,864,0,432,4.1467835682e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,10,30,"Success",0.0004,0.44453,0.383041,0.000119,0.040365,0.046692,0.000671,0.009177,0.925566,864,0,432,4.1467835682e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",27,0,0,11,30,"Success",0.000396,0.455339,0.38295,0.000114,0.041632,0.048885,0.000504,0.007787,0.938278,864,0,432,4.1467835682e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,0,59,"Warmup",0.000443,0.110014,0.094592,0.00019,0.041883,0.036933,0.00038,0.030921,0.31597,1568,0,784,7.1140976279e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,1,59,"Warmup",0.000396,0.108414,0.090273,0.00017,0.041207,0.030229,0.000475,0.031196,0.302901,1568,0,784,7.1140976279e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,2,59,"Success",0.000423,0.10748,0.089953,0.000163,0.041577,0.029991,0.000598,0.03056,0.301633,1568,0,784,7.1140976279e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,3,59,"Success",0.000403,0.106998,0.089978,0.000152,0.055652,0.030363,0.000265,0.030897,0.315668,1568,0,784,7.1140976279e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,4,59,"Success",0.000413,0.107509,0.089649,0.000158,0.041057,0.036347,0.000352,0.030638,0.306778,1568,0,784,7.1140976279e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,5,59,"Success",0.000397,0.106865,0.090043,0.000147,0.041561,0.033714,0.000715,0.029133,0.303161,1568,0,784,7.1140976279e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,6,59,"Success",0.000413,0.106676,0.089692,0.000108,0.042904,0.030992,0.000284,0.029085,0.30082,1568,0,784,7.1140976279e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,7,59,"Success",0.000439,0.106975,0.089801,0.000129,0.041484,0.034352,0.000352,0.032145,0.306299,1568,0,784,7.1140976279e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,8,59,"Success",0.000399,0.106351,0.089658,0.000128,0.042071,0.029999,0.000285,0.027996,0.29757,1568,0,784,7.1140976279e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,9,59,"Success",0.000395,0.106419,0.089753,0.000138,0.040387,0.030411,0.000432,0.031962,0.300542,1568,0,784,7.1140976279e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,10,59,"Success",0.000385,0.107149,0.089809,0.00015,0.043104,0.031507,0.000591,0.030003,0.30331,1568,0,784,7.1140976279e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",49,0,0,11,59,"Success",0.000387,0.106552,0.089597,0.00015,0.040205,0.034832,0.00028,0.031417,0.304047,1568,0,784,7.1140976279e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,0,31,"Warmup",0.00596,0.138723,0.112076,0.000231,0.042879,0.030677,0.000858,0.014978,0.347068,2592,0,1296,7.2708922651e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,1,31,"Warmup",0.00586,0.13717,0.110432,0.000226,0.042124,0.031745,0.000478,0.01638,0.345063,2592,0,1296,7.2708922651e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,2,31,"Success",0.005781,0.135821,0.110145,0.000209,0.041101,0.03096,0.000746,0.016001,0.341382,2592,0,1296,7.2708922651e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,3,31,"Success",0.005795,0.13522,0.121237,0.00019,0.043366,0.040754,0.000639,0.013128,0.361118,2592,0,1296,7.2708922651e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,4,31,"Success",0.005835,0.135768,0.110297,0.000203,0.05539,0.040795,0.00055,0.014168,0.363578,2592,0,1296,7.2708922651e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,5,31,"Success",0.005823,0.135,0.109813,0.000212,0.041705,0.0349,0.000512,0.015896,0.344544,2592,0,1296,7.2708922651e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,6,31,"Success",0.0057,0.135057,0.116896,0.000195,0.040723,0.041163,0.000558,0.015361,0.356206,2592,0,1296,7.2708922651e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,7,31,"Success",0.005898,0.135715,0.120978,0.000172,0.043627,0.040886,0.000755,0.015043,0.363597,2592,0,1296,7.2708922651e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,8,31,"Success",0.005972,0.142241,0.117208,0.000156,0.042282,0.040132,0.000606,0.014649,0.363801,2592,0,1296,7.2708922651e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,9,31,"Success",0.005688,0.135477,0.121388,0.000162,0.041493,0.04041,0.000999,0.013989,0.36009,2592,0,1296,7.2708922651e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,10,31,"Success",0.005781,0.135326,0.110088,0.00017,0.041534,0.035908,0.000898,0.014418,0.344684,2592,0,1296,7.2708922651e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",81,0,0,11,31,"Success",0.005726,0.141207,0.118886,0.000161,0.043598,0.039858,0.000731,0.013805,0.364604,2592,0,1296,7.2708922651e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,0,48,"Warmup",0.006016,0.340085,0.303832,0.000311,0.016438,0.029011,0.00036,0.02045,0.718039,4000,0,2000,5.2986476499e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,1,48,"Warmup",0.005923,0.336466,0.32867,0.000295,0.016668,0.032066,0.007691,0.01384,0.742329,4000,0,2000,5.2986476499e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,2,48,"Success",0.005837,0.335891,0.303366,0.000271,0.015972,0.032481,0.000554,0.014554,0.709611,4000,0,2000,5.2986476499e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,3,48,"Success",0.005692,0.335476,0.303029,0.000265,0.016114,0.043755,0.000614,0.015121,0.720645,4000,0,2000,5.2986476499e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,4,48,"Success",0.006059,0.336178,0.30252,0.000263,0.014742,0.034159,0.000357,0.013976,0.70911,4000,0,2000,5.2986476499e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,5,48,"Success",0.005829,0.335885,0.302878,0.000243,0.016124,0.045246,0.000799,0.014401,0.722058,4000,0,2000,5.2986476499e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,6,48,"Success",0.005952,0.335441,0.302452,0.000231,0.016299,0.044567,0.000576,0.014444,0.720533,4000,0,2000,5.2986476499e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,7,48,"Success",0.005881,0.335152,0.302358,0.000243,0.017332,0.041531,0.000728,0.014991,0.718887,4000,0,2000,5.2986476499e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,8,48,"Success",0.005781,0.352862,0.302657,0.000261,0.017324,0.042678,0.000655,0.015894,0.738781,4000,0,2000,5.2986476499e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,9,48,"Success",0.005865,0.334625,0.303029,0.000225,0.017416,0.029869,0.000668,0.017962,0.71022,4000,0,2000,5.2986476499e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,10,48,"Success",0.005965,0.335419,0.30257,0.000219,0.01778,0.041097,0.000852,0.034289,0.738751,4000,0,2000,5.2986476499e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",125,0,0,11,48,"Success",0.00596,0.335505,0.302798,0.000239,0.015735,0.035695,0.000446,0.019308,0.716306,4000,0,2000,5.2986476499e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,0,32,"Warmup",0.006013,0.910651,0.514071,0.000381,0.197248,0.05007,0.001037,0.065339,1.745395,7776,0,3888,7.9839332842e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,1,32,"Warmup",0.014482,0.915506,0.644984,0.000427,0.218035,0.04584,0.000792,0.066672,1.907344,7776,0,3888,7.9839332842e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,2,32,"Success",0.005856,0.911122,0.626029,0.000278,0.228472,0.049982,0.000765,0.066623,1.889721,7776,0,3888,7.9839332842e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,3,32,"Success",0.005844,0.908633,0.622394,0.000325,0.250328,0.045515,0.000826,0.06436,1.898837,7776,0,3888,7.9839332842e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,4,32,"Success",0.005791,0.931755,0.628675,0.000321,0.239416,0.044884,0.000823,0.06605,1.918322,7776,0,3888,7.9839332842e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,5,32,"Success",0.005821,0.913143,0.616835,0.000305,0.251366,0.052513,0.000763,0.081443,1.922812,7776,0,3888,7.9839332842e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,6,32,"Success",0.005882,0.926142,0.616143,0.000333,0.194175,0.058297,0.000841,0.06826,1.870572,7776,0,3888,7.9839332842e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,7,32,"Success",0.005805,0.939329,0.676571,0.000293,0.187502,0.057982,0.000782,0.07241,1.941296,7776,0,3888,7.9839332842e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,8,32,"Success",0.00595,0.913131,0.635624,0.000343,0.244537,0.050762,0.000697,0.065897,1.917591,7776,0,3888,7.9839332842e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,9,32,"Success",0.005874,0.939431,0.617371,0.000291,0.216153,0.058151,0.000913,0.067363,1.906075,7776,0,3888,7.9839332842e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,10,32,"Success",0.005815,0.914337,0.644341,0.000322,0.212885,0.05636,0.000755,0.076432,1.911812,7776,0,3888,7.9839332842e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",243,0,0,11,32,"Success",0.005835,0.928037,0.627467,0.00034,0.239493,0.048882,0.000724,0.065964,1.917189,7776,0,3888,7.9839332842e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,0,60,"Warmup",0.006076,0.64454,0.468474,0.000499,0.225711,0.047107,0.00096,0.084963,1.478927,10976,0,5488,7.520831866e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,1,60,"Warmup",0.00601,0.685872,0.553813,0.000517,0.229724,0.055025,0.001147,0.084496,1.617217,10976,0,5488,7.520831866e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,2,60,"Success",0.005983,0.654094,0.554404,0.000507,0.224604,0.057149,0.001104,0.085586,1.584065,10976,0,5488,7.520831866e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,3,60,"Success",0.005918,0.653161,0.555066,0.000507,0.236416,0.052881,0.001302,0.083306,1.589069,10976,0,5488,7.520831866e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,4,60,"Success",0.005853,0.69033,0.556485,0.000525,0.231047,0.04902,0.001145,0.082754,1.617658,10976,0,5488,7.520831866e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,5,60,"Success",0.005873,0.657626,0.55421,0.000524,0.216004,0.047643,0.000983,0.0838,1.56725,10976,0,5488,7.520831866e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,6,60,"Success",0.00608,0.662301,0.554953,0.0005,0.222918,0.054623,0.000955,0.084162,1.587154,10976,0,5488,7.520831866e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,7,60,"Success",0.00583,0.662904,0.56785,0.000524,0.225458,0.056786,0.001024,0.082083,1.602983,10976,0,5488,7.520831866e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,8,60,"Success",0.005842,0.660346,0.552779,0.000521,0.230825,0.059077,0.001231,0.08612,1.597274,10976,0,5488,7.520831866e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,9,60,"Success",0.006037,0.675237,0.551391,0.000564,0.229437,0.050056,0.000974,0.083978,1.59836,10976,0,5488,7.520831866e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,10,60,"Success",0.005835,0.654238,0.567772,0.000533,0.226309,0.046665,0.00123,0.083442,1.586697,10976,0,5488,7.520831866e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,11,60,"Success",0.005827,0.662146,0.552806,0.000503,0.222263,0.052907,0.001197,0.083172,1.581327,10976,0,5488,7.520831866e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,0,49,"Warmup",0.006062,0.637642,0.497411,0.00088,0.207524,0.02378,0.001374,0.016477,1.391955,20000,0,10000,7.9477177405e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,1,49,"Warmup",0.006671,0.634946,0.534968,0.000924,0.097123,0.028038,0.00117,0.017102,1.32167,20000,0,10000,7.9477177405e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,2,49,"Success",0.005844,0.633374,0.534676,0.00091,0.110497,0.028022,0.001476,0.017476,1.332849,20000,0,10000,7.9477177405e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,3,49,"Success",0.005951,0.633343,0.534381,0.000891,0.085889,0.034367,0.001231,0.0173,1.313979,20000,0,10000,7.9477177405e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,4,49,"Success",0.005875,0.632363,0.547154,0.000906,0.089754,0.030878,0.001972,0.01725,1.326806,20000,0,10000,7.9477177405e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,5,49,"Success",0.005865,0.631786,0.533793,0.000908,0.096192,0.032759,0.001554,0.016325,1.31973,20000,0,10000,7.9477177405e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,6,49,"Success",0.005848,0.644804,0.534263,0.000855,0.103941,0.033635,0.001913,0.01738,1.343205,20000,0,10000,7.9477177405e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,7,49,"Success",0.005881,0.631542,0.534342,0.00091,0.100308,0.033191,0.001619,0.01756,1.325939,20000,0,10000,7.9477177405e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,8,49,"Success",0.005836,0.632082,0.533702,0.0009,0.089265,0.031648,0.001487,0.017282,1.312778,20000,0,10000,7.9477177405e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,9,49,"Success",0.005952,0.632302,0.550092,0.000916,0.084971,0.026303,0.001484,0.017541,1.320278,20000,0,10000,7.9477177405e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,10,49,"Success",0.005915,0.633363,0.534065,0.000914,0.089485,0.029496,0.001448,0.017618,1.312848,20000,0,10000,7.9477177405e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,11,49,"Success",0.005964,0.643782,0.534085,0.000876,0.086483,0.033836,0.001401,0.017271,1.324312,20000,0,10000,7.9477177405e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,0,33,"Warmup",0.005942,1.227669,0.48942,0.001148,0.243127,0.080163,0.002326,0.196268,2.246855,23328,0,11664,1.0917297301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,1,33,"Warmup",0.006245,1.423108,0.49054,0.000918,0.251511,0.065018,0.001885,0.184747,2.424555,23328,0,11664,1.0917297301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,2,33,"Success",0.006252,1.432467,0.542414,0.000934,0.225953,0.065468,0.001832,0.182763,2.458573,23328,0,11664,1.0917297301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,3,33,"Success",0.005907,1.438719,0.489307,0.000958,0.265987,0.065529,0.002319,0.190152,2.45949,23328,0,11664,1.0917297301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,4,33,"Success",0.006091,1.442156,0.489214,0.00098,0.245292,0.065366,0.002052,0.186327,2.438037,23328,0,11664,1.0917297301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,5,33,"Success",0.00627,1.455521,0.489224,0.001031,0.311244,0.062676,0.002075,0.186338,2.514977,23328,0,11664,1.0917297301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,6,33,"Success",0.006042,1.442123,0.508246,0.000896,0.259201,0.06691,0.00184,0.186556,2.472334,23328,0,11664,1.0917297301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,7,33,"Success",0.006219,1.419259,0.562845,0.00107,0.27759,0.06234,0.001879,0.182771,2.514476,23328,0,11664,1.0917297301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,8,33,"Success",0.006005,1.427203,0.540388,0.000929,0.290378,0.052722,0.002215,0.185241,2.505749,23328,0,11664,1.0917297301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,9,33,"Success",0.006997,1.432018,0.489606,0.000949,6.571709,1.616422,0.001833,0.194021,10.314242,23328,0,11664,1.0917297301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,10,33,"Success",0.006133,1.428576,0.489013,0.000886,0.265198,0.067418,0.0026,0.188,2.448326,23328,0,11664,1.0917297301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,11,33,"Success",0.006182,1.427938,0.488548,0.000955,0.256597,0.066506,0.001958,0.182616,2.431945,23328,0,11664,1.0917297301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,0,34,"Warmup",0.005837,1.839972,1.0555,0.002751,0.588534,0.067996,0.005546,0.346675,3.913348,69984,0,34992,1.0858245877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,1,34,"Warmup",0.005837,2.188144,1.14717,0.002858,0.521836,0.076508,0.005199,0.350954,4.298975,69984,0,34992,1.0858245877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,2,34,"Success",0.005863,2.174153,1.216878,0.002862,0.514196,0.075425,0.004929,0.343873,4.338658,69984,0,34992,1.0858245877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,3,34,"Success",0.005823,2.23966,1.141571,0.00285,0.516357,0.074584,0.005483,0.345207,4.332012,69984,0,34992,1.0858245877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,4,34,"Success",0.005791,2.165748,1.138726,0.002852,0.518789,0.07589,0.005001,0.338601,4.251862,69984,0,34992,1.0858245877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,5,34,"Success",0.005763,2.158557,1.215875,0.002811,0.503037,0.075765,0.004915,0.343626,4.310968,69984,0,34992,1.0858245877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,6,34,"Success",0.005895,2.246846,1.056591,0.00279,0.499665,0.07406,0.00554,0.351193,4.243059,69984,0,34992,1.0858245877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,7,34,"Success",0.005931,2.174227,1.056928,0.002742,0.512004,0.067549,0.005153,0.349906,4.174907,69984,0,34992,1.0858245877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,8,34,"Success",0.005965,2.182323,1.126406,0.00302,0.573236,0.07404,0.005117,0.342322,4.312951,69984,0,34992,1.0858245877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,9,34,"Success",0.00595,2.262643,1.127758,0.002853,0.495821,0.073612,0.004956,0.354449,4.328647,69984,0,34992,1.0858245877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,10,34,"Success",0.005914,2.200633,1.133199,0.002868,0.486753,0.076368,0.004975,0.348997,4.260392,69984,0,34992,1.0858245877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,11,34,"Success",0.005843,2.179093,1.230449,0.00284,0.506562,0.079395,0.004981,0.350238,4.359935,69984,0,34992,1.0858245877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,0,61,"Warmup",0.006227,1.575901,0.82425,0.003141,0.531789,0.099716,0.005441,0.426292,3.473393,76832,0,38416,8.4943180537e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,1,61,"Warmup",0.006117,1.939219,0.823799,0.003107,0.511702,0.09256,0.005878,0.423967,3.806833,76832,0,38416,8.4943180537e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,2,61,"Success",0.006129,1.916435,0.820449,0.003035,0.514031,0.097249,0.005694,0.434422,3.797994,76832,0,38416,8.4943180537e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,3,61,"Success",0.006245,1.914731,0.823662,0.00305,0.505272,0.092433,0.005728,0.413801,3.765442,76832,0,38416,8.4943180537e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,4,61,"Success",0.005927,1.90912,0.908226,0.002996,0.512418,0.088658,0.00566,0.420504,3.853978,76832,0,38416,8.4943180537e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,5,61,"Success",0.006173,2.007622,0.82238,0.003015,0.504411,0.0985,0.00545,0.423529,3.871618,76832,0,38416,8.4943180537e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,6,61,"Success",0.005994,1.953566,0.823393,0.003025,0.51813,0.102262,0.00536,0.435974,3.848202,76832,0,38416,8.4943180537e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,7,61,"Success",0.006161,1.911715,0.823676,0.003044,0.512374,0.094955,0.005695,0.452818,3.811217,76832,0,38416,8.4943180537e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,8,61,"Success",0.006035,1.903518,0.857796,0.00333,0.512553,0.089593,0.006037,0.426738,3.806086,76832,0,38416,8.4943180537e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,9,61,"Success",0.006123,1.957395,0.869741,0.003134,0.537992,0.100479,0.005792,0.437622,3.918772,76832,0,38416,8.4943180537e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,10,61,"Success",0.006161,1.925233,0.824666,0.0031,0.508109,0.095134,0.005582,0.426756,3.795175,76832,0,38416,8.4943180537e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,11,61,"Success",0.006056,1.933997,0.817697,0.003151,0.508203,0.089718,0.005527,0.422803,3.787612,76832,0,38416,8.4943180537e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,0,50,"Warmup",0.005924,1.018935,0.317567,0.003879,0.21758,0.063077,0.00876,0.119243,1.755593,100000,0,50000,9.1542917708e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,1,50,"Warmup",0.005899,1.083974,0.490372,0.004534,0.275439,0.049501,0.008686,0.120166,2.039217,100000,0,50000,9.1542917708e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,2,50,"Success",0.005905,1.08448,0.465229,0.003875,0.221096,0.053235,0.00805,0.119018,1.961411,100000,0,50000,9.1542917708e-17,0
