; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065206784,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1536721379,"CurrentTimeLocal","Tue Sep 11 20:02:59 2018","Hostname","nid01115","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00015
; "Time_ContextDestroy [ms]", 4.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,3,15,"Success",0.006012,44.324732,42.570705,0.080964,0.716417,0.619602,0.138335,0.187901,88.645264,2097168,0,1048576,1.9626230602e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,4,15,"Success",0.007478,44.370532,41.467278,0.085694,0.730913,0.610676,0.139062,0.191438,87.603689,2097168,0,1048576,1.9626230602e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,5,15,"Success",0.007236,44.300477,41.706315,0.080399,0.721275,0.60655,0.138109,0.193538,87.754473,2097168,0,1048576,1.9626230602e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,6,15,"Success",0.00727,44.384764,41.477634,0.080525,0.752779,0.630461,0.138389,0.192194,87.664583,2097168,0,1048576,1.9626230602e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,7,15,"Success",0.006283,44.302927,41.466101,0.080721,0.734605,0.612155,0.154374,0.18719,87.544994,2097168,0,1048576,1.9626230602e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,8,15,"Success",0.007404,44.364273,41.448933,0.081051,0.744227,0.622773,0.138707,0.188629,87.596635,2097168,0,1048576,1.9626230602e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,9,15,"Success",0.006275,44.29716,42.580341,0.080484,0.764449,0.597037,0.138067,0.192799,88.657252,2097168,0,1048576,1.9626230602e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,10,15,"Success",0.006331,45.608504,41.588321,0.080376,0.743671,0.618213,0.138518,0.188892,88.97345,2097168,0,1048576,1.9626230602e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",131072,0,0,11,15,"Success",0.007177,44.360364,41.469073,0.081327,0.728765,0.612347,0.137927,0.193828,87.591453,2097168,0,1048576,1.9626230602e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,0,16,"Warmup",0.003921,53.124755,50.322689,0.163152,1.553805,1.56956,0.25888,0.32971,107.327131,4194320,0,2097152,1.9626193168e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,1,16,"Warmup",0.005942,54.043252,49.487836,0.190117,1.52586,1.649943,0.243277,0.326554,107.473442,4194320,0,2097152,1.9626193168e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,2,16,"Success",0.005973,54.775342,49.510983,0.186074,1.504696,1.547822,0.263613,0.332897,108.128092,4194320,0,2097152,1.9626193168e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,3,16,"Success",0.006057,53.198666,49.447781,0.183412,1.548907,1.616903,0.249411,0.337485,106.589314,4194320,0,2097152,1.9626193168e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,4,16,"Success",0.017851,53.16103,49.464527,0.17905,1.537946,1.560984,0.237501,0.340193,106.499819,4194320,0,2097152,1.9626193168e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,5,16,"Success",0.005435,53.137542,49.490566,0.182717,1.561792,1.588834,0.231753,0.338301,106.537585,4194320,0,2097152,1.9626193168e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,6,16,"Success",0.005791,53.147378,50.330959,0.164831,1.53928,1.624089,0.262673,0.354996,107.430658,4194320,0,2097152,1.9626193168e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,7,16,"Success",0.005999,53.137959,49.449898,0.192938,1.546154,1.557497,0.266062,0.35156,106.508741,4194320,0,2097152,1.9626193168e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,8,16,"Success",0.006831,53.836612,49.528549,0.163617,3.109148,1.620349,0.230632,0.327149,108.823603,4194320,0,2097152,1.9626193168e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,9,16,"Success",0.00602,53.274545,49.46278,0.164134,1.524948,1.651514,0.237655,0.327673,106.650192,4194320,0,2097152,1.9626193168e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,10,16,"Success",0.006216,53.169253,49.689588,0.180264,1.522062,1.640144,0.23275,0.325987,106.766965,4194320,0,2097152,1.9626193168e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",262144,0,0,11,16,"Success",0.006064,54.867521,49.888473,0.170875,1.515207,1.54616,0.244715,0.331904,108.571619,4194320,0,2097152,1.9626193168e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,0,17,"Warmup",0.00397,61.209923,53.895355,0.356876,4.102631,2.833751,0.389627,0.282472,123.075284,8388624,0,4194304,1.9626174451e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,1,17,"Warmup",0.004892,61.085815,55.149902,0.347669,4.035248,2.880468,0.422394,0.289624,124.216715,8388624,0,4194304,1.9626174451e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,2,17,"Success",0.004946,61.423896,53.916463,0.357923,4.064559,3.076707,0.449393,0.291838,123.586458,8388624,0,4194304,1.9626174451e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,3,17,"Success",0.00494,61.307758,53.880858,0.356508,3.999469,3.059042,0.414623,0.28776,123.311649,8388624,0,4194304,1.9626174451e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,4,17,"Success",0.005878,61.236299,56.259659,0.359606,3.983552,3.041511,0.411897,0.28584,125.584907,8388624,0,4194304,1.9626174451e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,5,17,"Success",0.005471,61.752304,56.123316,0.351618,3.967579,2.908158,0.406694,0.285555,125.801333,8388624,0,4194304,1.9626174451e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,6,17,"Success",0.00486,61.10492,54.931027,0.361467,4.023024,2.894747,0.445856,0.282421,124.048972,8388624,0,4194304,1.9626174451e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,7,17,"Success",0.004872,61.099869,53.877353,0.372607,3.982304,2.98733,0.44572,0.281444,123.052151,8388624,0,4194304,1.9626174451e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,8,17,"Success",0.005329,61.090831,53.883388,0.371232,4.062969,2.899983,0.393947,0.283838,122.992103,8388624,0,4194304,1.9626174451e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,9,17,"Success",0.00497,61.197485,54.010433,0.346292,3.989536,3.130557,0.447562,0.28471,123.412194,8388624,0,4194304,1.9626174451e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,10,17,"Success",0.005311,61.500036,53.879919,0.364657,4.016143,4.130121,0.395041,0.268098,124.559952,8388624,0,4194304,1.9626174451e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",524288,0,0,11,17,"Success",0.005296,62.080037,54.416918,0.35612,4.061093,2.987666,0.413577,0.288718,124.610025,8388624,0,4194304,1.9626174451e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,0,18,"Warmup",0.004933,89.427445,73.588177,1.141648,7.580017,6.652935,0.896215,0.333418,179.62547,16777232,0,8388608,1.9626165092e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,1,18,"Warmup",0.004074,88.775079,75.885722,1.261959,7.38486,7.204198,0.983891,0.310889,181.811442,16777232,0,8388608,1.9626165092e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,2,18,"Success",0.004006,88.55827,75.134798,1.24445,7.346611,7.024208,0.979564,0.315689,180.608359,16777232,0,8388608,1.9626165092e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,3,18,"Success",0.004124,88.722057,74.782461,1.247061,7.397615,6.953843,0.97356,0.312299,180.3939,16777232,0,8388608,1.9626165092e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,4,18,"Success",0.004931,88.576903,74.608856,1.269013,7.318396,6.64152,0.966859,0.331923,179.719155,16777232,0,8388608,1.9626165092e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,5,18,"Success",0.004153,88.847958,75.870191,1.266303,7.33323,6.572215,0.903367,0.323708,181.121798,16777232,0,8388608,1.9626165092e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,6,18,"Success",0.005,89.56027,73.81604,1.266572,7.311714,6.804786,1.051003,0.317948,180.13397,16777232,0,8388608,1.9626165092e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,7,18,"Success",0.003961,88.526644,76.717493,1.22822,7.296911,6.670186,0.893581,0.328935,181.666514,16777232,0,8388608,1.9626165092e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,8,18,"Success",0.004053,88.609633,78.510202,1.272468,7.302399,6.62367,1.051813,0.335199,183.710162,16777232,0,8388608,1.9626165092e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,9,18,"Success",0.00407,88.47284,76.214154,1.238269,7.313687,7.0154,1.02367,0.311457,181.594233,16777232,0,8388608,1.9626165092e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,10,18,"Success",0.00404,88.745438,74.452347,1.236481,7.355474,7.109214,0.983042,0.322636,180.209392,16777232,0,8388608,1.9626165092e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1048576,0,0,11,18,"Success",0.005007,88.589369,73.527379,1.254905,7.249915,6.70299,0.897202,0.32838,178.555722,16777232,0,8388608,1.9626165092e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,0,19,"Warmup",0.00525,133.22341,94.970255,2.035128,11.988573,13.215556,1.833995,0.317547,257.590577,33554448,0,16777216,1.9626160413e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,1,19,"Warmup",0.004139,127.833375,97.379417,2.042993,11.255513,12.831452,2.129778,0.296826,253.774313,33554448,0,16777216,1.9626160413e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,2,19,"Success",0.00417,126.925772,94.879643,2.031875,14.525097,13.944571,2.008987,0.301267,254.622314,33554448,0,16777216,1.9626160413e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,3,19,"Success",0.004619,129.766318,97.056205,2.08016,11.238264,13.545974,1.966676,0.296173,255.955349,33554448,0,16777216,1.9626160413e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,4,19,"Success",0.005732,128.642551,102.014219,2.109982,11.600886,13.36316,1.877446,0.29692,259.911913,33554448,0,16777216,1.9626160413e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,5,19,"Success",0.004471,128.767952,96.105089,2.098548,13.610831,15.468543,1.823752,0.290657,258.170683,33554448,0,16777216,1.9626160413e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,6,19,"Success",0.004035,126.921066,94.499205,2.023647,13.438321,13.156924,1.614786,0.323359,251.982297,33554448,0,16777216,1.9626160413e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,7,19,"Success",0.004619,130.947503,95.640436,2.459539,11.720607,14.338261,1.682606,0.418323,257.212825,33554448,0,16777216,1.9626160413e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,8,19,"Success",0.004864,127.101185,94.076985,2.361271,13.807258,13.552282,1.786224,0.362604,253.053406,33554448,0,16777216,1.9626160413e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,9,19,"Success",0.004111,126.921749,94.456448,2.390665,13.476319,13.893137,1.721945,0.379539,253.244578,33554448,0,16777216,1.9626160413e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,10,19,"Success",0.004335,126.943564,94.224399,2.36049,13.790275,13.066541,1.937463,0.319035,252.646804,33554448,0,16777216,1.9626160413e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2097152,0,0,11,19,"Success",0.003987,126.924049,94.00829,2.389736,12.89806,13.462277,1.845522,0.386914,251.91954,33554448,0,16777216,1.9626160413e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,0,20,"Warmup",0.020183,192.745215,103.940288,25.092563,26.117272,31.047401,4.00967,6.544964,389.518779,67108880,0,33554432,1.9626158073e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,1,20,"Warmup",0.016151,188.09446,106.308204,4.463361,25.598574,30.129393,4.033566,2.674946,361.320684,67108880,0,33554432,1.9626158073e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,2,20,"Success",0.02443,193.816872,104.826509,25.121681,25.906386,29.082486,3.793982,4.876015,387.450387,67108880,0,33554432,1.9626158073e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,3,20,"Success",0.014917,189.518259,104.295764,4.241664,26.108131,29.765763,3.774604,2.656198,360.377424,67108880,0,33554432,1.9626158073e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,4,20,"Success",0.024589,189.71056,104.380077,25.163161,25.568122,29.387049,3.951617,4.756674,382.943981,67108880,0,33554432,1.9626158073e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,5,20,"Success",0.01533,190.151884,105.443628,4.266165,26.186763,30.449928,3.744499,2.670926,362.9306,67108880,0,33554432,1.9626158073e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,6,20,"Success",0.021415,189.503424,104.260387,25.104171,26.020126,29.261811,3.848548,4.751469,382.77308,67108880,0,33554432,1.9626158073e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,7,20,"Success",0.015279,189.404021,104.646417,4.263046,26.615638,28.980202,3.697163,2.735418,360.358991,67108880,0,33554432,1.9626158073e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,8,20,"Success",0.024695,192.192021,106.986715,25.617383,25.78589,29.349063,3.881798,4.756464,388.59566,67108880,0,33554432,1.9626158073e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,9,20,"Success",0.014642,189.270471,104.305314,4.244976,26.473425,29.895455,3.900354,2.670482,360.77708,67108880,0,33554432,1.9626158073e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,10,20,"Success",0.024684,191.391779,104.840266,25.103757,25.68726,29.444595,3.820836,4.906828,385.221636,67108880,0,33554432,1.9626158073e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4194304,0,0,11,20,"Success",0.014822,189.318441,104.133814,4.274464,26.346833,30.193204,3.803605,2.768218,360.855185,67108880,0,33554432,1.9626158073e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,0,21,"Warmup",0.017564,295.329602,125.949307,49.565087,52.64769,59.809467,7.91823,13.789196,605.028904,134217744,0,67108864,1.9626156903e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,1,21,"Warmup",0.019356,296.171148,125.859518,49.632593,54.151345,60.492777,7.920937,14.019647,608.269804,134217744,0,67108864,1.9626156903e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,2,21,"Success",0.019378,295.613129,125.875137,49.61022,54.924131,60.208659,7.970035,13.743922,607.967074,134217744,0,67108864,1.9626156903e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,3,21,"Success",0.019068,295.175065,126.376734,49.625868,53.477343,60.790834,7.912147,13.810381,607.189551,134217744,0,67108864,1.9626156903e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,4,21,"Success",0.019207,295.474989,125.961626,49.630526,53.166605,61.58,7.842864,13.856476,607.534636,134217744,0,67108864,1.9626156903e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,5,21,"Success",0.018556,299.125393,126.102167,49.57653,53.028934,64.234051,7.762451,13.771773,613.622329,134217744,0,67108864,1.9626156903e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,6,21,"Success",0.018738,295.197299,125.868276,49.859667,52.380187,61.465977,7.915406,13.75334,606.461015,134217744,0,67108864,1.9626156903e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,7,21,"Success",0.019001,302.883204,127.008278,49.627291,52.473478,60.207032,7.98798,13.797039,614.006009,134217744,0,67108864,1.9626156903e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,8,21,"Success",0.019057,295.739162,126.365681,49.596744,53.962201,60.141703,7.797353,13.881897,607.505827,134217744,0,67108864,1.9626156903e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,9,21,"Success",0.019273,298.400626,126.232215,49.634958,52.679088,61.709541,7.821403,13.801438,610.300924,134217744,0,67108864,1.9626156903e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,10,21,"Success",0.019889,296.197114,125.915947,49.571124,54.684837,59.919793,7.752394,13.722774,607.786104,134217744,0,67108864,1.9626156903e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8388608,0,0,11,21,"Success",0.018691,295.886789,126.208118,49.718272,52.24044,59.906001,7.850928,13.944727,605.776022,134217744,0,67108864,1.9626156903e-17,0
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,0,22,"Warmup",0.000251,0.010916,0.007198,0.000115,0.0002,0.000129,4.6e-05,0.000541,0.019725,152,0,72,3.3936594196e-17,0
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,1,22,"Warmup",0.000164,0.010375,0.006969,9.1e-05,0.00015,7.3e-05,2.3e-05,0.00045,0.018633,152,0,72,3.3936594196e-17,0
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,2,22,"Success",0.000198,0.010171,0.006965,8.7e-05,0.000182,7.8e-05,3.3e-05,0.000482,0.018512,152,0,72,3.3936594196e-17,0
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,3,22,"Success",0.000199,0.010285,0.006991,9.2e-05,0.000171,0.000112,1.9e-05,0.000471,0.018653,152,0,72,3.3936594196e-17,0
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,4,22,"Success",0.000192,0.010159,0.006898,9e-05,0.000194,0.0001,3.2e-05,0.000455,0.018406,152,0,72,3.3936594196e-17,0
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,5,22,"Success",0.000194,0.010173,0.006889,9e-05,0.000145,8.1e-05,3.3e-05,0.000482,0.018372,152,0,72,3.3936594196e-17,0
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,6,22,"Success",0.000194,0.010052,0.00688,7.3e-05,0.000178,8.2e-05,1.7e-05,0.000434,0.018176,152,0,72,3.3936594196e-17,0
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,7,22,"Success",0.0002,0.010031,0.006883,7.2e-05,0.00015,8.2e-05,2.7e-05,0.000402,0.018081,152,0,72,3.3936594196e-17,0
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,8,22,"Success",0.000199,0.010002,0.006893,0.0001,0.000194,7.8e-05,2.9e-05,0.000439,0.01817,152,0,72,3.3936594196e-17,0
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,9,22,"Success",0.000192,0.009947,0.006917,9e-05,0.000178,8e-05,1.6e-05,0.000447,0.01814,152,0,72,3.3936594196e-17,0
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,10,22,"Success",0.000218,0.010042,0.006916,0.000104,0.000196,7.7e-05,2.8e-05,0.000406,0.018209,152,0,72,3.3936594196e-17,0
"Fftw","Outplace","Real","double",1,"radix357",9,0,0,11,22,"Success",0.000219,0.010153,0.006986,7.6e-05,0.000134,0.000111,2.2e-05,0.00044,0.018385,152,0,72,3.3936594196e-17,0
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,0,35,"Warmup",0.000427,0.019282,0.014313,0.000178,0.000671,0.000431,7.1e-05,0.000961,0.036936,408,0,200,3.8621632432e-17,0
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,1,35,"Warmup",0.000362,0.017886,0.013751,0.000116,0.000601,0.000413,5.7e-05,0.000924,0.034713,408,0,200,3.8621632432e-17,0
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,2,35,"Success",0.000207,0.010203,0.007379,8.7e-05,0.000359,0.000196,2.2e-05,0.000495,0.01928,408,0,200,3.8621632432e-17,0
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,3,35,"Success",0.000169,0.0098,0.007288,6.8e-05,0.000298,0.000195,3.3e-05,0.000494,0.018711,408,0,200,3.8621632432e-17,0
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,4,35,"Success",0.000231,0.012793,0.00942,0.000109,0.000356,0.000253,4.3e-05,0.000624,0.024179,408,0,200,3.8621632432e-17,0
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,5,35,"Success",0.000173,0.009878,0.007207,8.5e-05,0.000314,0.000175,3.6e-05,0.0005,0.018637,408,0,200,3.8621632432e-17,0
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,6,35,"Success",0.000173,0.009872,0.007165,8.5e-05,0.000321,0.000214,3.3e-05,0.00051,0.018657,408,0,200,3.8621632432e-17,0
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,7,35,"Success",0.000173,0.009794,0.00712,8.3e-05,0.000252,0.000214,3.4e-05,0.000491,0.018447,408,0,200,3.8621632432e-17,0
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,8,35,"Success",0.000184,0.009797,0.007091,8.8e-05,0.000254,0.000188,2.3e-05,0.000503,0.018404,408,0,200,3.8621632432e-17,0
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,9,35,"Success",0.000169,0.009819,0.007101,0.000106,0.00025,0.000213,3.3e-05,0.000553,0.018524,408,0,200,3.8621632432e-17,0
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,10,35,"Success",0.000197,0.009965,0.007127,8.9e-05,0.000289,0.000211,2.2e-05,0.000499,0.018695,408,0,200,3.8621632432e-17,0
"Fftw","Outplace","Real","double",1,"radix357",25,0,0,11,35,"Success",0.000181,0.009868,0.007103,8.9e-05,0.000314,0.000186,3.1e-05,0.000489,0.018514,408,0,200,3.8621632432e-17,0
"Fftw","Outplace","Real","double",1,"radix357",27,0,0,0,23,"Warmup",0.00046,0.313598,0.267361,0.000142,0.031021,0.037789,0.000168,0.012733,0.663809,440,0,216,6.7419415107e-17,0
"Fftw","Outplace","Real","double",1,"radix357",27,0,0,1,23,"Warmup",0.000457,0.351546,0.295803,0.000124,0.037368,0.040123,0.000197,0.013947,0.740081,440,0,216,6.7419415107e-17,0
"Fftw","Outplace","Real","double",1,"radix357",27,0,0,2,23,"Success",0.000413,0.324813,0.287238,9.1e-05,0.033263,0.038217,0.000156,0.012751,0.697407,440,0,216,6.7419415107e-17,0
"Fftw","Outplace","Real","double",1,"radix357",27,0,0,3,23,"Success",0.000436,0.327673,0.295627,0.000124,0.036804,0.038264,0.000194,0.013831,0.713771,440,0,216,6.7419415107e-17,0
"Fftw","Outplace","Real","double",1,"radix357",27,0,0,4,23,"Success",0.000455,0.333288,0.26372,0.0001,0.034855,0.036716,0.000154,0.013442,0.683366,440,0,216,6.7419415107e-17,0
"Fftw","Outplace","Real","double",1,"radix357",27,0,0,5,23,"Success",0.000438,0.356764,0.295775,0.000133,0.039029,0.036482,0.000159,0.014398,0.743877,440,0,216,6.7419415107e-17,0
"Fftw","Outplace","Real","double",1,"radix357",27,0,0,6,23,"Success",0.000408,0.327207,0.294341,0.000141,0.038265,0.037716,0.00016,0.014378,0.713327,440,0,216,6.7419415107e-17,0
"Fftw","Outplace","Real","double",1,"radix357",27,0,0,7,23,"Success",0.000436,0.326708,0.29545,0.000107,0.038527,0.036222,0.000195,0.015814,0.714176,440,0,216,6.7419415107e-17,0
"Fftw","Outplace","Real","double",1,"radix357",27,0,0,8,23,"Success",0.000452,0.324709,0.263866,0.000116,0.035324,0.036735,0.00018,0.013703,0.675728,440,0,216,6.7419415107e-17,0
"Fftw","Outplace","Real","double",1,"radix357",27,0,0,9,23,"Success",0.00045,0.339726,0.263896,9.8e-05,0.034652,0.034082,0.000124,0.01399,0.687685,440,0,216,6.7419415107e-17,0
"Fftw","Outplace","Real","double",1,"radix357",27,0,0,10,23,"Success",0.000437,0.325623,0.263738,0.000114,0.034138,0.035943,0.000187,0.014199,0.674971,440,0,216,6.7419415107e-17,0
"Fftw","Outplace","Real","double",1,"radix357",27,0,0,11,23,"Success",0.000421,0.325583,0.306612,0.000113,0.035294,0.038114,0.000195,0.014942,0.721921,440,0,216,6.7419415107e-17,0
"Fftw","Outplace","Real","double",1,"radix357",49,0,0,0,44,"Warmup",0.000547,0.235931,0.198471,0.00016,6.579096,8.162865,0.000235,0.015995,15.193927,792,0,392,7.2415284996e-17,0
"Fftw","Outplace","Real","double",1,"radix357",49,0,0,1,44,"Warmup",0.000414,0.252156,0.197352,0.00012,6.710734,8.321328,0.000244,0.015615,15.498491,792,0,392,7.2415284996e-17,0
"Fftw","Outplace","Real","double",1,"radix357",49,0,0,2,44,"Success",0.000427,0.24278,0.226243,0.000112,2.077185,0.038001,0.000164,0.014726,2.600154,792,0,392,7.2415284996e-17,0
"Fftw","Outplace","Real","double",1,"radix357",49,0,0,3,44,"Success",0.000439,0.250765,0.196057,0.000118,0.062123,0.036741,0.000125,0.015742,0.562575,792,0,392,7.2415284996e-17,0
"Fftw","Outplace","Real","double",1,"radix357",49,0,0,4,44,"Success",0.000439,0.251195,0.197521,0.00012,0.063076,0.039562,0.000197,0.01401,0.566612,792,0,392,7.2415284996e-17,0
"Fftw","Outplace","Real","double",1,"radix357",49,0,0,5,44,"Success",0.000417,0.248975,0.196723,0.000109,0.063221,0.036566,0.000209,0.014026,0.560761,792,0,392,7.2415284996e-17,0
"Fftw","Outplace","Real","double",1,"radix357",49,0,0,6,44,"Success",0.000399,0.239077,0.213168,9.7e-05,0.067237,0.037853,0.000199,0.013975,0.572496,792,0,392,7.2415284996e-17,0
"Fftw","Outplace","Real","double",1,"radix357",49,0,0,7,44,"Success",0.000408,0.239375,0.219892,0.000121,0.079618,0.038104,0.000211,0.013971,0.59222,792,0,392,7.2415284996e-17,0
"Fftw","Outplace","Real","double",1,"radix357",49,0,0,8,44,"Success",0.000382,0.24011,0.211658,0.000107,0.061055,0.038044,0.000225,0.014201,0.5663,792,0,392,7.2415284996e-17,0
"Fftw","Outplace","Real","double",1,"radix357",49,0,0,9,44,"Success",0.000397,0.238874,0.226553,0.000111,0.065806,0.03729,0.000177,0.01444,0.584188,792,0,392,7.2415284996e-17,0
"Fftw","Outplace","Real","double",1,"radix357",49,0,0,10,44,"Success",0.00038,0.251858,0.196235,0.000117,0.064301,0.038392,0.000208,0.014481,0.566438,792,0,392,7.2415284996e-17,0
